name,year,stars,latitude,longitude,city,region,zipCode,cuisine,price,url,country
SENNS.Restaurant,2019,2,47.83636,13.06389,Salzburg,Austria,5020,Creative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/senns-restaurant,Austria
Ikarus,2019,2,47.79536,13.00695,Salzburg,Austria,5020,Creative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/ikarus,Austria
Mraz & Sohn,2019,2,48.23129,16.37637,Wien,Austria,1200,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/mraz-sohn,Austria
Konstantin Filippou,2019,2,48.21056,16.37996,Wien,Austria,1010,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/konstantin-filippou,Austria
Silvio Nickol Gourmet Restaurant,2019,2,48.20558,16.37693,Wien,Austria,1010,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/silvio-nickol-gourmet-restaurant,Austria
Steirereck im Stadtpark,2019,2,48.20229,16.3805,Wien,Austria,1030,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/steirereck-im-stadtpark,Austria
Baumé,2019,2,37.4285,-122.14272,South San Francisco,California,94306,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/baume,United States
Commis,2019,2,37.82476,-122.25505,San Francisco,California,94601,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commis,United States
Californios,2019,2,37.75555,-122.417145,San Francisco,California,94110,Mexican,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/californios,United States
Lazy Bear,2019,2,37.760204,-122.41969,San Francisco,California,94110,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lazy-bear,United States
Saison,2019,2,37.76327,-122.41543,San Francisco,California,94107,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/saison,United States
Campton Place,2019,2,37.78923,-122.40665,San Francisco,California,94108,Indian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/campton-place,United States
Coi,2019,2,37.79812,-122.40331,San Francisco,California,94133,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/coi,United States
Acquerello,2019,2,37.79167,-122.42131,San Francisco,California,94109,Italian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,United States
Urasawa,2019,2,34.067352,-118.40067,Los Angeles,California,90210,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/urasawa,United States
Sushi Ginza Onodera,2019,2,34.08238,-118.37654,Los Angeles,California,N/A,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/sushi-ginza-onodera559850,United States
Somni,2019,2,34.070095,-118.37649,Los Angeles,California,90048,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/somni,United States
Providence,2019,2,34.083523,-118.33019,Los Angeles,California,90028,Seafood,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/providence,United States
n/naka,2019,2,34.02526,-118.41206,Los Angeles,California,90034,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/n-naka,United States
Vespertine,2019,2,34.024204,-118.38166,Los Angeles,California,90232,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/vespertine,United States
Smyth,2019,2,41.885,-87.660736,Chicago,Chicago,60607,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/smyth,United States
Oriole,2019,2,41.886196,-87.64513,Chicago,Chicago,60661,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/oriole,United States
Acadia,2019,2,41.85904,-87.62562,Chicago,Chicago,60616,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/acadia,United States
KOKS,2019,2,62.13667,-7.022025,Leynar,Denmark,335,Creative,$$$$,https://guide.michelin.com/dk/en/faroe-islands/leynar/restaurant/koks558780,Faroe Islands
Henne Kirkeby Kro,2019,2,55.72682,8.242021,Henne,Denmark,6854,Classic cuisine,$$$,https://guide.michelin.com/dk/en/southern-denmark/henne/restaurant/henne-kirkeby-kro,Denmark
a‚o‚c,2019,2,55.68305,12.58921,København,Denmark,1302 K,Modern cuisine,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,Denmark
noma,2019,2,55.68332,12.61006,København,Denmark,1432 K,Creative,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/noma,Denmark
Kadeau Copenhagen,2019,2,55.67219,12.58848,København,Denmark,1408 K,Modern cuisine,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kadeau-copenhagen,Denmark
Spondi,2019,2,37.96525,23.742971,Athína,Greece,116 36,French,$$$$$,https://guide.michelin.com/gr/en/attica/athina/restaurant/spondi,Greece
Sun Tung Lok,2019,2,22.30099,114.17221,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sun-tung-lok,China
Yan Toh Heen,2019,2,22.293337,114.17395,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yan-toh-heen,China
Tin Lung Heen,2019,2,22.30357,114.16007,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tin-lung-heen,China
Tenku RyuGin,2019,2,22.30331,114.16021,Hong Kong,Hong Kong,N/A,Japanese,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tenku-ryugin,China
Forum,2019,2,22.281616,114.1824,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/forum,Hong Kong S.A.R.
Sushi Saito,2019,2,22.286467,114.15677,Hong Kong,Hong Kong,N/A,Sushi,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-saito,China
Pierre,2019,2,22.282127,114.15948,Hong Kong,Hong Kong,N/A,French contemporary,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pierre,China
Ying Jee Club,2019,2,22.284338,114.156654,Hong Kong,Hong Kong,N/A,Cantonese,$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ying-jee-club,Hong Kong S.A.R.
Écriture,2019,2,22.28315,114.1554,Hong Kong,Hong Kong,N/A,French contemporary,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ecriture,Hong Kong S.A.R.
Ta Vie,2019,2,22.282766,114.15529,Hong Kong,Hong Kong,N/A,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ta-vie,Hong Kong S.A.R.
Amber,2019,2,22.280596,114.15764,Hong Kong,Hong Kong,N/A,French contemporary,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,Hong Kong S.A.R.
Kashiwaya,2019,2,22.280643,114.15674,Hong Kong,Hong Kong,N/A,Japanese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kashiwaya,Hong Kong S.A.R.
Onyx,2019,2,47.49712,19.05067,Budapest,Hungary,1051,Modern cuisine,$$$$$,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/onyx,Hungary
Feng Wei Ju,2019,2,22.18996,113.54794,Macau,Macau,N/A,Hunanese and Sichuan,$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/feng-wei-ju,China
Golden Flower,2019,2,22.18753,113.54806,Macau,Macau,N/A,Chinese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/golden-flower,China
Mizumi (Macau),2019,2,22.188755,113.54488,Macau,Macau,N/A,Japanese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/mizumi-macau,China
The Tasting Room,2019,2,22.14958,113.56505,Macau,Macau,N/A,French contemporary,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-tasting-room,China
Alain Ducasse at Morpheus,2019,2,22.14293,113.563774,Macau,Macau,N/A,French contemporary,$$$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,Macau S.A.R.
L'Atelier de Joël Robuchon,2019,2,40.742905,-74.00769,New York,New York City,N/A,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-atelier-de-joel-robuchon562505,United States
Jungsik,2019,2,40.718685,-74.00911,New York,New York City,10013,Korean,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jungsik,United States
Atera,2019,2,40.716797,-74.00565,New York,New York City,10013,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,United States
Jean-Georges,2019,2,40.76907,-73.98155,New York,New York City,10023,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jean-georges,United States
Marea,2019,2,40.76749,-73.98114,New York,New York City,10019,Seafood,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/marea,United States
Gabriel Kreuther,2019,2,40.75397,-73.982025,New York,New York City,10036,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther,United States
Ichimura at Uchū,2019,2,40.721832,-73.99012,New York,New York City,10002,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ichimura-at-uchu,United States
Sushi Ginza Onodera,2019,2,40.752396,-73.981575,New York,New York City,10017,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,United States
Ko,2019,2,40.72909,-73.98448,New York,New York City,10003,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ko,United States
The Modern,2019,2,40.76106,-73.97628,New York,New York City,10019,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-modern,United States
Aquavit,2019,2,40.76078,-73.97214,New York,New York City,10022,Scandinavian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,United States
Daniel,2019,2,40.7666,-73.96745,New York,New York City,10065,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/daniel,United States
Aska,2019,2,40.71222,-73.96642,New York,New York City,11249,Scandinavian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,United States
Blanca,2019,2,40.70492,-73.93354,New York,New York City,11206,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,United States
Patrick Guilbaud,2019,2,53.33893,-6.25283,City Centre,Ireland,D2,Modern French,N/A,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/patrick-guilbaud,Ireland
Oro,2019,2,-22.98601,-43.22471,Rio de Janeiro - 22441,Rio de Janeiro,15,creative,$$$$$,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,Brazil
Tuju,2019,2,-23.55653,-46.69083,São Paulo - 05416,Sao Paulo,1,creative,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/tuju,Brazil
D.O.M.,2019,2,-23.56618,-46.66742,São Paulo - 01411,Sao Paulo,11,creative,$$$$$,https://guide.michelin.com/br/en/sao-paulo-region/sao-paulo/restaurant/d-o-m,Brazil
Kojima,2019,2,37.52559,127.04193,Seoul,South Korea,N/A,Sushi,$$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kojima,South Korea
Jungsik,2019,2,37.525585,127.04107,Seoul,South Korea,N/A,Korean contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/jungsik511965,South Korea
Kwonsooksoo,2019,2,37.526752,127.03571,Seoul,South Korea,N/A,Korean,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/kwonsooksoo,South Korea
Mingles,2019,2,37.52219,127.0392,Seoul,South Korea,N/A,Korean contemporary,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/mingles,South Korea
Alla Prima,2019,2,37.51844,127.03008,Seoul,South Korea,N/A,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,South Korea
Waku Ghin,2018,2,1.283175,103.8598,Singapore,Singapore,N/A,Japanese contemporary,$$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/waku-ghin,Singapore
Odette,2018,2,1.2896459,103.8516,Singapore,Singapore,N/A,French contemporary,$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/odette,Singapore
Shoukouwa,2018,2,1.2863698,103.854,Singapore,Singapore,N/A,Sushi,$$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shoukouwa,Singapore
Shisen Hanten,2018,2,1.302395,103.8365,Singapore,Singapore,N/A,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shisen-hanten,Singapore
Les Amis,2018,2,1.3066648,103.8314,Singapore,Singapore,N/A,French,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/les-amis,Singapore
Fäviken Magasinet,2019,2,63.43626,13.29337,Järpen,Sweden,837 94,Creative,$$$$,https://guide.michelin.com/se/en/jamtland/jarpen/restaurant/faviken-magasinet,Sweden
Gastrologik,2019,2,59.33365,18.0807,Stockholm,Sweden,114 51,Creative,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/gastrologik,Sweden
Oaxen Krog,2019,2,59.322342,18.101831,Stockholm,Sweden,11521,Creative,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,Sweden
Vollmers,2019,2,55.604427,12.995848,Malmö,Sweden,21133,Creative,$$$$,https://guide.michelin.com/se/en/skane/malmo/restaurant/vollmers,Sweden
Daniel Berlin,2019,2,55.61246,13.99265,Skåne-Tranås,Sweden,273 92,Creative,$$$$,https://guide.michelin.com/se/en/skane/skane-tranas/restaurant/daniel-berlin,Sweden
RAW,2019,2,25.082666,121.559525,Taipei,Taipei,110,Innovative,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/raw,Taiwan
Shoun RyuGin,2019,2,25.08258,121.5595,Taipei,Taipei,110,Japanese contemporary,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/shoun-ryugin,Taiwan
Taïrroir,2019,2,25.082718,121.559296,Taipei,Taipei,110,Innovative,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tairroir,Taiwan
Sushi Amamoto,2019,2,25.037945,121.55487,Taipei,Taipei,110,Sushi,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-amamoto,Taiwan
The Guest House,2019,2,25.04486,121.52198,Taipei,Taipei,110,Sichuan-Huai Yang,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/the-guest-house,Taiwan
Gaggan,2019,2,13.737679,100.542145,Bangkok,Thailand,N/A,Innovative,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaggan,Thailand
Sühring,2019,2,13.710947,100.545654,Bangkok,Thailand,N/A,European contemporary,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suhring,Thailand
Mezzaluna,2019,2,13.722148,100.51691,Bangkok,Thailand,N/A,Innovative,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/mezzaluna,Thailand
Le Normandie,2019,2,13.723197,100.513855,Bangkok,Thailand,N/A,French contemporary,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-normandie,Thailand
minibar,2019,2,38.896294,-77.02386,"Washington, D.C.",Washington DC,20004,Contemporary,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/minibar,United States
Pineapple and Pearls,2019,2,38.880707,-76.99514,"Washington, D.C.",Washington DC,20003,Contemporary,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/pineapple-and-pearls,United States
Andrew Fairlie at Gleneagles,2019,2,56.28339,-3.75149,Auchterarder,United Kingdom,PH3 1NF,Creative French,N/A,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,United Kingdom
L'Enclume,2019,2,54.201885,-2.953807,Cartmel,United Kingdom,LA11 6PZ,Creative,N/A,https://guide.michelin.com/gb/en/cumbria/cartmel/restaurant/l-enclume,United Kingdom
Raby Hunt,2019,2,54.56647,-1.689258,Summerhouse,United Kingdom,DL2 3UD,Modern British,N/A,https://guide.michelin.com/gb/en/darlington/summerhouse/restaurant/raby-hunt,United Kingdom
Moor Hall,2019,2,53.54162,-2.8895495,Aughton,United Kingdom,L39 6RT,Modern British,N/A,https://guide.michelin.com/gb/en/lancashire/aughton/restaurant/moor-hall,United Kingdom
Restaurant Sat Bains,2019,2,52.92438,-1.1733198,Nottingham,United Kingdom,NG7 2SA,Creative,N/A,https://guide.michelin.com/gb/en/nottingham/nottingham/restaurant/restaurant-sat-bains,United Kingdom
Restaurant Nathan Outlaw,2019,2,50.594086,-4.82854,Port Isaac,United Kingdom,PL29 3SB,Seafood,N/A,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/restaurant-nathan-outlaw,United Kingdom
Belmond Le Manoir aux Quat' Saisons,2019,2,51.71674,-1.09187,Great Milton,United Kingdom,OX44 7PD,French,N/A,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,United Kingdom
Midsummer House,2019,2,52.21243,0.12779,Cambridge,United Kingdom,CB4 1HA,Modern cuisine,N/A,https://guide.michelin.com/gb/en/cambridgeshire/cambridge/restaurant/midsummer-house,United Kingdom
Hand and Flowers,2019,2,51.57031,-0.78113,Marlow,United Kingdom,SL7 2BP,Modern British,N/A,https://guide.michelin.com/gb/en/buckinghamshire/marlow/restaurant/hand-and-flowers,United Kingdom
Ledbury,2019,2,51.51674,-0.20007,North Kensington,United Kingdom,W11 2AQ,Modern cuisine,N/A,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/ledbury,United Kingdom
CORE by Clare Smyth,2019,2,51.51261,-0.2030516,North Kensington,United Kingdom,W11 2PN,Modern British,N/A,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,United Kingdom
Le Gavroche,2019,2,51.51127,-0.15517,Mayfair,United Kingdom,W1K 7QR,French,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/le-gavroche,United Kingdom
Kitchen Table at Bubbledogs,2019,2,51.52041,-0.13647,Bloomsbury,United Kingdom,W1T 4QG,Modern cuisine,N/A,https://guide.michelin.com/gb/en/greater-london/bloomsbury/restaurant/kitchen-table-at-bubbledogs,United Kingdom
Hélène Darroze at The Connaught,2019,2,51.5101,-0.1495701,Mayfair,United Kingdom,W1K 2AL,Modern cuisine,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/helene-darroze-at-the-connaught,United Kingdom
Dinner by Heston Blumenthal,2019,2,51.50208,-0.16011,Hyde Park,United Kingdom,SW1X 7LA,Traditional British,N/A,https://guide.michelin.com/gb/en/greater-london/hyde-park/restaurant/dinner-by-heston-blumenthal,United Kingdom
Umu,2019,2,51.5113,-0.14455,Mayfair,United Kingdom,W1J 6LX,Japanese,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/umu,United Kingdom
Sketch (The Lecture Room & Library),2019,2,51.51287,-0.14136,Mayfair,United Kingdom,W1S 2XG,Modern French,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/sketch-the-lecture-room-library,United Kingdom
Greenhouse,2019,2,51.50769,-0.14926,Mayfair,United Kingdom,W1J 5NY,Creative,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/greenhouse69393,United Kingdom
Claude Bosi at Bibendum,2019,2,51.49341,-0.1690893,Chelsea,United Kingdom,SW3 6RD,French,N/A,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,United Kingdom
Amador,2019,3,48.25406,16.35915,Wien,Austria,1190,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,Austria
Manresa,2019,3,37.22761,-121.98071,South San Francisco,California,95030,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/manresa,United States
Benu,2019,3,37.78521,-122.39876,San Francisco,California,94105,Asian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,United States
Quince,2019,3,37.79762,-122.40337,San Francisco,California,94133,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/quince,United States
Atelier Crenn,2019,3,37.79835,-122.43586,San Francisco,California,94123,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,United States
The French Laundry,2019,3,38.40443,-122.36474,San Francisco,California,94599,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-french-laundry,United States
The Restaurant at Meadowood,2019,3,38.52025,-122.46479,San Francisco,California,94574,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-restaurant-at-meadowood,United States
SingleThread,2019,3,38.612164,-122.869705,San Francisco,California,95448,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/singlethread,United States
Alinea,2019,3,41.91328,-87.64798,Chicago,Chicago,60614,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,United States
Geranium,2019,3,55.70393,12.57197,København,Denmark,2100 Ø,Creative,$$$$,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/geranium,Denmark
T'ang Court,2019,3,22.296572,114.1698,Hong Kong,Hong Kong,N/A,Cantonese,$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/t-ang-court,China
Bo Innovation,2019,3,22.27614,114.171,Hong Kong,Hong Kong,N/A,Innovative,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,China
Lung King Heen,2019,3,22.28665,114.15674,Hong Kong,Hong Kong,N/A,Cantonese,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lung-king-heen,China
Caprice,2019,3,22.286646,114.15662,Hong Kong,Hong Kong,N/A,French,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,China
8½ Otto e Mezzo - Bombana,2019,3,22.28189,114.15839,Hong Kong,Hong Kong,N/A,Italian,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,China
L'Atelier de Joël Robuchon,2019,3,22.281199,114.15816,Hong Kong,Hong Kong,N/A,French contemporary,$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,Hong Kong S.A.R.
Sushi Shikon,2019,3,22.28511,114.15208,Hong Kong,Hong Kong,N/A,Sushi,$$$$$,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-shikon,Hong Kong S.A.R.
The Eight,2019,3,22.190475,113.54341,Macau,Macau,N/A,Chinese,$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/the-eight,China
Robuchon au Dôme,2019,3,22.189949,113.54395,Macau,Macau,N/A,French contemporary,$$$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/robuchon-au-dome,China
Jade Dragon,2019,3,22.149137,113.56715,Macau,Macau,N/A,Cantonese,$$,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/jade-dragon,China
Maaemo,2019,3,59.910477,10.760408,Oslo,Norway,191,Modern cuisine,$$$$,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/maaemo,Norway
Masa,2019,3,40.76855,-73.98335,New York,New York City,10019,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/masa,United States
Per Se,2019,3,40.76828,-73.98292,New York,New York City,10019,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,United States
Le Bernardin,2019,3,40.76177,-73.98223,New York,New York City,10019,Seafood,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,United States
Eleven Madison Park,2019,3,40.7417,-73.98712,New York,New York City,10010,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park,United States
Chef's Table at Brooklyn Fare,2019,3,40.68872,-73.98581,New York,New York City,10018,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,United States
La Yeon,2019,3,37.555813,127.00517,Seoul,South Korea,N/A,Korean,$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,South Korea
Gaon,2019,3,37.52265,127.03595,Seoul,South Korea,N/A,Korean,$$$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/gaon,South Korea
Frantzén,2019,3,59.33418,18.05812,Stockholm,Sweden,111 22,Modern cuisine,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen,Sweden
Le Palais,2019,3,25.049496,121.51674,Taipei,Taipei,110,Cantonese,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/le-palais,Taiwan
The Inn at Little Washington,2019,3,38.713623,-78.16208,"Washington, D.C.",Washington DC,22747,American,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/the-inn-at-little-washington,United States
Fat Duck,2019,3,51.50828,-0.70232,Bray,United Kingdom,SL6 2AQ,Creative,N/A,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/fat-duck,United Kingdom
Waterside Inn,2019,3,51.50773,-0.70121,Bray,United Kingdom,SL6 2AT,Classic French,N/A,https://guide.michelin.com/gb/en/buckinghamshire/bray/restaurant/waterside-inn,United Kingdom
Alain Ducasse at The Dorchester,2019,3,51.50712,-0.1525201,Mayfair,United Kingdom,W1K 1QA,French,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester,United Kingdom
The Araki,2019,3,51.511826,-0.140389,Mayfair,United Kingdom,W1S 3BF,Japanese,N/A,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/the-araki,United Kingdom
Gordon Ramsay,2019,3,51.48546,-0.1620201,Chelsea,United Kingdom,SW3 4HP,French,N/A,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/gordon-ramsay,United Kingdom
Kilian Stuba,2019,1,47.34858,10.17114,Kleinwalsertal,Austria,87568,Creative,$$$$$,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba,Austria
Pfefferschiff,2019,1,47.83787,13.07917,Hallwang,Austria,5300,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff,Austria
Esszimmer,2019,1,47.80685,13.03409,Salzburg,Austria,5020,Creative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer,Austria
Carpe Diem,2019,1,47.80001,13.04006,Salzburg,Austria,5020,Market cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,Austria
Edvard,2019,1,48.216503,16.36852,Wien,Austria,1010,Modern cuisine,$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,Austria
Das Loft,2019,1,48.21272,16.37931,Wien,Austria,1020,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft,Austria
